ETANOL HIDRATADO (m3),2004,PIAUÍ,m3,1,1459.448,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,RIO GRANDE DO NORTE,m3,1,1620.233,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,SERGIPE,m3,1,1115.205,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,ACRE,m3,1,296.791,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,AMAPÁ,m3,1,82.2,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,AMAZONAS,m3,1,870.384,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,PARÁ,m3,1,782.034,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,RONDÔNIA,m3,1,1171.811,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,RORAIMA,m3,1,49.0,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,TOCANTINS,m3,1,1083.55,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,ESPÍRITO SANTO,m3,1,3244.789,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,MINAS GERAIS,m3,1,34891.1,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,RIO DE JANEIRO,m3,1,6933.843,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,SÃO PAULO,m3,1,174187.661,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,PARANÁ,m3,1,37392.843,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,RIO GRANDE DO SUL,m3,1,13198.541,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2004,SANTA CATARINA,m3,1,13837.816,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,DISTRITO FEDERAL,m3,1,4735.634,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,GOIÁS,m3,1,12587.885,2019-12-24 13:19:21.764196
ETANOL HIDRATADO (m3),2005,MATO GROSSO,m3,1,4287.419,2019-12-24 13:19:21.764196
